protocol,group_family,group_name,n,pos_n,neg_n,pos_rate,pred_pos_rate,proba_mean,signed_residual_mean,abs_residual_mean,brier_mean,error_rate,fn_rate_all,fp_rate_all,fn_given_pos,fp_given_neg,auc
DS-unknown,Amine_1,DEA,12,12,0,1.0,1.0,0.964337044843815,0.035662955156184804,0.035662955156184804,0.0013019207368775516,0.0,0.0,0.0,0.0,,
DS-unknown,Solvent,TEGDME,5,4,1,0.8,0.2,0.26200722622857003,0.53799277377143,0.9172968977779066,0.8418666656349354,1.0,0.8,0.2,1.0,1.0,0.0
DS-unknown,Solvent,TGBE,6,6,0,1.0,0.16666666666666666,0.413825030202372,0.586174969797628,0.586174969797628,0.3622552305815904,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,,
DS-unknown,Solvent,ethanol,14,2,12,0.14285714285714285,0.5714285714285714,0.5531016157429456,-0.4102444728858027,0.5214302431134079,0.3315115092567628,0.5714285714285714,0.07142857142857142,0.5,0.5,0.5833333333333334,0.625
DS-unknown,Solvent,TEG,13,6,7,0.46153846153846156,0.38461538461538464,0.3806453343512617,0.08089312718719989,0.5046677103423056,0.3442905379495776,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.6666666666666666,0.42857142857142855,0.4761904761904762
DS-unknown,Solvent,sulfolane,40,38,2,0.95,0.475,0.534052657805214,0.415947342194786,0.41998291985868014,0.28319711966022776,0.475,0.475,0.0,0.5,0.0,0.9736842105263157
DS-unknown,Solvent,EGBE,12,2,10,0.16666666666666666,0.3333333333333333,0.38989711806347804,-0.22323045139681133,0.3895859132265897,0.17795930902559032,0.3333333333333333,0.08333333333333333,0.25,0.5,0.3,0.7
DS-unknown,Solvent,isopropanol,39,28,11,0.717948717948718,0.7435897435897436,0.6177342201492229,0.10021449779949518,0.35026877438895426,0.18415351472758926,0.23076923076923078,0.10256410256410256,0.1282051282051282,0.14285714285714285,0.45454545454545453,0.6948051948051948
DS-unknown,Solvent,Methanol,6,0,6,0.0,0.16666666666666666,0.3329894702800264,-0.3329894702800264,0.3329894702800264,0.13974520884849254,0.16666666666666666,0.0,0.16666666666666666,,0.16666666666666666,
DS-unknown,Solvent,n-propanol,48,36,12,0.75,0.7916666666666666,0.6736435586040072,0.07635644139599292,0.31798285246197855,0.1635874345054311,0.20833333333333334,0.08333333333333333,0.125,0.1111111111111111,0.5,0.7337962962962963
