row_id,Amine_1,Amine_2,Solvent,canonical_amine_object,chemistry_object,amine_count,y,x_Am1,x_Am2,x_Sol,x_H2O,S_ideal,minus_T_Smix,inv_T,xa_invT,ln_MW_ratio,Am_Med_ratio,Water_ent,Am_acc,Am_don,Am_np,Am_wid,Sv_acc,Sv_don,Sv_np,Sv_wid,Delta_S_np,Delta_S_acc,Sal_Out
383,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.084205068088461,0.0,0.21121535994503368,0.7045795719665052,0.7834907205683787,-245.2325955379025,3.194888178913738,0.26902577664045046,1.5392394952532464,0.09194751483567155,0.24671135958351365,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.24619674820840765,0.230035095115796,0.5237681566757965,9.680601861161997e-05,0.31718147052850454,0.1417132026063635,0.3690363436403181
384,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.12513191618090982,0.0,0.20177615183190417,0.673091931987186,0.8494938557592945,-265.89157685265917,3.194888178913738,0.3997824798112135,1.5392394952532464,0.14302946752214846,0.26645916361879685,0.10448354560204416,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.24619674820840765,0.23003509511579598,0.5237681566757963,9.680601861161997e-05,0.31718147052850465,0.1417132026063635,0.3525441204902789
385,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.07032644720469534,0.0,0.10584179454179896,0.8238317582535056,0.5840391320018372,-176.96385699655667,3.3003300330033003,0.23210048582407705,1.734387712666472,0.07564638898585961,0.15964948876838575,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.2936214933284117,0.28449629801278903,0.4218822086587992,0.00011595879831364012,0.4190674185455018,0.18913794772636755,0.3475599617352509
386,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.084205068088461,0.0,0.21121535994503368,0.7045795719665052,0.7834907205683787,-237.39768833221873,3.3003300330033003,0.2779045151434356,1.5392394952532464,0.09194751483567155,0.24671135958351365,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.24619674820840765,0.230035095115796,0.5237681566757965,9.680601861161997e-05,0.31718147052850454,0.1417132026063635,0.3690363436403181
387,AEP,,n-propanol,AEP,AEP__n-propanol,1,1,0.10490826062323028,0.0,0.3684045526529442,0.5266871867238255,0.9420971609875581,-285.4554397792301,3.3003300330033003,0.3462318832449844,1.2965420948298703,0.11720392000953792,0.33768468933644225,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.19334161814927314,0.1693377955306625,0.6373205863200644,7.546014401269485e-05,0.2036290408842366,0.088858072547229,0.3356685866500937
388,AEP,,isopropanol,AEP,AEP__isopropanol,1,1,0.07032644720469534,0.0,0.10584179454179896,0.8238317582535056,0.5840391320018372,-176.96385699655667,3.3003300330033003,0.23210048582407705,1.734387712666472,0.07564638898585961,0.15964948876838575,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.2961197475450256,0.28505746571395424,0.4188227867410202,0.00011646522799263758,0.4221268404632808,0.19163620194298148,0.3450395127974877
389,AEP,,isopropanol,AEP,AEP__isopropanol,1,1,0.084205068088461,0.0,0.21121535994503368,0.7045795719665052,0.7834907205683787,-237.39768833221873,3.3003300330033003,0.2779045151434356,1.5392394952532464,0.09194751483567155,0.24671135958351365,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.250607482965559,0.23104653780370962,0.5183459792307313,9.77046373046552e-05,0.32260364797356966,0.14612393736351487,0.36521598817694767
390,AEP,,isopropanol,AEP,AEP__isopropanol,1,1,0.10490826062323028,0.0,0.3684045526529442,0.5266871867238255,0.9420971609875581,-285.4554397792301,3.3003300330033003,0.3462318832449844,1.2965420948298703,0.11720392000953792,0.33768468933644225,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.1999056368057668,0.17087695970962513,0.6292174034846081,7.680485065109637e-05,0.2117322237196929,0.09542209120372266,0.33140074407897846
391,AEP,,sulfolane,AEP,AEP__sulfolane,1,1,0.07425549323222037,0.0,0.05588635267355269,0.8698581540942268,0.4755629997615463,-144.09558892774854,3.3003300330033003,0.2450676344297702,1.675788667698922,0.08021164877488919,0.1212800791668472,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.33464604198771497,0.29575074575758564,0.36960321225469933,0.00012581684334618876,0.47134641494960167,0.23016249638567082,0.3215023679591695
392,AEP,,sulfolane,AEP,AEP__sulfolane,1,1,0.09414604109731405,0.0,0.1180940432049692,0.7877599156977169,0.6626691850909922,-200.78876308257063,3.3003300330033003,0.3107130069218285,1.416733034066229,0.10393070557560374,0.18792951094256494,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.3153501312477647,0.2416047001707734,0.4430451685814621,0.00011203825125517124,0.3979044586228389,0.21086658564572053,0.34901322465201334
393,AEP,,sulfolane,AEP,AEP__sulfolane,1,1,0.12859133160775998,0.0,0.22582169288418869,0.6455869755080513,0.8822864094709117,-267.33278206968623,3.3003300330033003,0.4243938336889768,1.0661737972259693,0.14756719352455497,0.282505849769636,0.10448354560204415,0.05456682719365486,0.840949627204301,3.839962648572839e-05,0.29001850354044745,0.17052189474564405,0.5394596017139086,9.394974650641135e-05,0.3014900254903924,0.1855349579384033,0.34826809267926023
394,TEPA,,DGME,TEPA,TEPA__DGME,1,1,0.060290132408515336,0.0,0.09499404148099688,0.8447158261104878,0.535490477923302,-164.93106720037702,3.2467532467532467,0.19574718314453032,1.8991048670431625,0.0641582412696988,0.14255002653904497,0.12883028881830655,0.07806868280539508,0.7931010283762984,5.299310763634962e-05,0.29211918735078063,0.25875505619233474,0.4491257564568846,0.0001114579155689667,0.3439752719194138,0.16328889853247408,0.379383634392975
395,TEPA,,DGME,TEPA,TEPA__DGME,1,1,0.060290132408515336,0.0,0.09499404148099688,0.8447158261104878,0.535490477923302,-170.28597197961003,3.1446540880503147,0.18959161134753252,1.8991048670431625,0.0641582412696988,0.14255002653904497,0.12883028881830655,0.07806868280539508,0.7931010283762984,5.299310763634962e-05,0.29211918735078063,0.25875505619233474,0.4491257564568846,0.0001114579155689667,0.3439752719194138,0.16328889853247408,0.379383634392975
396,TEPA,,DGME,TEPA,TEPA__DGME,1,1,0.060290132408515336,0.0,0.09499404148099688,0.8447158261104878,0.535490477923302,-175.64087675884304,3.048780487804878,0.18381137929425406,1.8991048670431625,0.0641582412696988,0.14255002653904497,0.12883028881830655,0.07806868280539508,0.7931010283762984,5.299310763634962e-05,0.29211918735078063,0.25875505619233474,0.4491257564568846,0.0001114579155689667,0.3439752719194138,0.16328889853247408,0.379383634392975
397,TEPA,,DGME,TEPA,TEPA__DGME,1,1,0.09406055855221689,0.0,0.24700538998907628,0.6589340514587069,0.8426030410545657,-251.0957062342606,3.3557046979865772,0.3156394582289157,1.4177357869988858,0.10382654099019549,0.27486236221718185,0.12883028881830655,0.07806868280539508,0.7931010283762984,5.299310763634962e-05,0.23279359425782464,0.16841983545256678,0.5987865702896085,8.389799756351519e-05,0.1943144580866899,0.1039633054395181,0.39456086071999547
398,DAP,TMEDA,,DAP|TMEDA,DAP|TMEDA__NO_SOLVENT,2,1,0.1564837987058321,0.19963641998256945,0.0,0.6438797813115985,0.8953759843878479,-280.2526831133964,3.194888178913738,1.1377642769597494,1.6908559555729359,0.5530849531607019,0.2834637244974756,0.06973702953519396,0.03305722309560291,0.8972057473692031,2.8790293085126705e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.6099294188950661,0.28653932134380417,0.1849714195539263
399,DAP,PMDETA,,DAP|PMDETA,DAP|PMDETA__NO_SOLVENT,2,1,0.16750053811822754,0.14328939192505485,0.0,0.6892100699567174,0.8342104044343428,-261.1078565879493,3.194888178913738,0.9929390736207105,1.8950411864451915,0.4509364322873999,0.2565303035131206,0.08164989677888056,0.03405609168639023,0.8842940115347294,3.2584978157591354e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5970176830605924,0.27462645410011755,0.1979937384445689
400,DAP,DMAE,,DAP|DMAE,DAP|DMAE__NO_SOLVENT,2,1,0.14753897267109017,0.2453862870423366,0.0,0.6070747402865734,0.9300814083179882,-291.1154808035303,3.194888178913738,1.2553522674550375,1.5336447878312676,0.6472436318587341,0.30299304561102064,0.11955279223467218,0.06451365407144409,0.8159335536938837,4.534484363859922e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5286572252197466,0.23672355864432593,0.17439820249891708
401,DAP,DEEA,,DAP|DEEA,DAP|DEEA__NO_SOLVENT,2,1,0.1567465439595921,0.19829256372606804,0.0,0.6449608923143398,0.8941683175531405,-279.874683394133,3.194888178913738,1.1343102481969973,1.6955740256520566,0.5504816058088549,0.2828576581950298,0.08928596709820012,0.038218340092180225,0.8724956928096198,3.4402250866207826e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5852193643354828,0.266990383780798,0.18528199715346683
402,DAP,DMAP,,DAP|DMAP,DAP|DMAP__NO_SOLVENT,2,1,0.15802357753289617,0.19176095361061124,0.0,0.6502154688564925,0.8881357660724223,-277.9864947806682,3.194888178913738,1.117522463717276,1.718598747571216,0.537951722000895,0.27988621119593055,0.09119041010605668,0.038060597042874525,0.8707489928510689,4.130502162888695e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5834726643769319,0.26508594077294145,0.18679151261018276
403,DAP,DMAC,,DAP|DMAC,DAP|DMAC__NO_SOLVENT,2,1,0.14670594258568226,0.24964696416631552,0.0,0.6036470932480021,0.9327136087240231,-291.93935953061924,3.194888178913738,1.2663032164600567,1.519297040084042,0.6565970600781204,0.3047002476771085,0.12912594601344207,0.03340117559346703,0.8374728783930909,4.588075113375459e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5501965499189538,0.22715040486555604,0.1734135206423711
404,DAP,,NMP,DAP,DAP__NMP,1,1,0.1382363995198765,0.0,0.10336668503132042,0.758396915448803,0.7178621133024641,-224.69084146367126,3.194888178913738,0.4416498387216502,0.9827178677048549,0.16041104479546248,0.20973344991532708,0.12664155616828657,0.09346608674683926,0.779892357084874,5.42972143794271e-05,0.28783011323852536,0.24634924053040624,0.4658206462310681,0.00011021876566599063,0.3140717108538059,0.1611885570702388,0.35327694125401016
405,DAP,,n-propanol,DAP,DAP__n-propanol,1,1,0.12953857629682233,0.0,0.15978278163529266,0.7106786420678851,0.8005015213834237,-250.55697619301162,3.194888178913738,0.413861266124033,1.0577468594942834,0.1488159874398356,0.2427215813835607,0.12664155616828657,0.09346608674683926,0.779892357084874,5.42972143794271e-05,0.263712598313238,0.2501497897558756,0.4861376119308864,0.00010387990414352487,0.29375474515398764,0.13707104214495144,0.34548761790516685
406,DAP,,n-butanol,DAP,DAP__n-butanol,1,1,0.13357759060613802,0.0,0.13358479903486356,0.7328376103589983,0.7655988741966915,-239.63244762356445,3.194888178913738,0.42676546519532915,1.0223921878669624,0.1541714401171053,0.22778875188395645,0.12664155616828657,0.09346608674683926,0.779892357084874,5.42972143794271e-05,0.262943466799559,0.24864782904245292,0.48840870415798815,0.00010327999754383669,0.2914836529268859,0.13630191063127242,0.357924267633675
407,DAP,,n-pentylalcohol,DAP,DAP__n-pentylalcohol,1,1,0.13647870200347062,0.0,0.1147675183597421,0.7487537796367872,0.7369114841699606,-230.65329454519764,3.194888178913738,0.436034191704379,0.9975521284552783,0.15804902822890318,0.21664822349348506,0.12664155616828657,0.09346608674683926,0.779892357084874,5.42972143794271e-05,0.2607906986024632,0.24687741943975477,0.49233188195778194,0.00010234356004514781,0.2875604751270921,0.1341491424341766,0.3686353574515818
408,DAP,,isopropanol,DAP,DAP__isopropanol,1,1,0.12953857629682233,0.0,0.15978278163529266,0.7106786420678851,0.8005015213834237,-250.55697619301162,3.194888178913738,0.413861266124033,1.0577468594942834,0.1488159874398356,0.2427215813835607,0.12664155616828657,0.09346608674683926,0.779892357084874,5.42972143794271e-05,0.26741482096448477,0.2509923684366386,0.48159281059887676,0.00010463278283455885,0.29829954648599727,0.1407732647961982,0.3422577246660659
409,DGA,TA,,DGA|TA,DGA|TA__NO_SOLVENT,2,1,0.12127933249882485,0.17093565494911117,0.0,0.707785012552064,0.8024314330937901,-251.1610385583563,3.194888178913738,0.9335942090988372,1.9832628919155286,0.4128583994649478,0.24462103641639976,0.16383271185163706,0.07088691343324678,0.7652803747151162,5.503703006826524e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.4780040462409792,0.19244363902736106,0.20332987975497796
410,2MPRZ,,TGBE,2MPRZ,2MPRZ__TGBE,1,1,0.06411863466267911,0.0,0.04605086366785222,0.8898305016694686,0.42174497570807534,-132.00617739662758,3.194888178913738,0.20485186793188218,1.3006976502586112,0.06851149839862475,0.10386482636872574,0.09895788300125805,0.04108291332527428,0.8599592036734677,4.15184711061222e-05,0.2962362945833399,0.27310622847509236,0.4306574769415678,0.00011454379298718264,0.42930172673189987,0.19727841158208184,0.3832121587546229
411,2MPRZ,,TGBE,2MPRZ,2MPRZ__TGBE,1,1,0.7142514929701557,0.0,0.21428827449213644,0.07146023253770793,0.7590127497278703,-237.5709906648234,3.194888178913738,2.2819536516618393,-0.4633430542761039,2.4995808390804912,0.1885559823285681,0.09895788300125805,0.04108291332527428,0.8599592036734677,4.15184711061222e-05,0.1307338002312063,0.04337362182100945,0.8258925779477843,4.089315308845036e-05,0.03406662572568342,0.03177591722994824,0.05901847567131574
412,2MPRZ,,TGBE,2MPRZ,2MPRZ__TGBE,1,1,0.714291286854125,0.0,0.178553961086524,0.10715475205935114,0.7872860061020285,-246.4205199099349,3.194888178913738,2.282080788671326,-0.30342701949891654,2.5000682652857256,0.23932812511953624,0.09895788300125805,0.04108291332527428,0.8599592036734677,4.15184711061222e-05,0.1391386218940336,0.05504028338174582,0.8058210947242205,4.4633401847718706e-05,0.0541381089492472,0.04018073889277554,0.08634755960936875
413,2MPRZ,,TGBE,2MPRZ,2MPRZ__TGBE,1,1,0.7144677559264873,0.0,0.1428993029728268,0.142632941100686,0.7960184500149129,-249.15377485466774,3.194888178913738,2.28264458762456,-0.11378901010278662,2.5022314318380063,0.2777749134082847,0.09895788300125805,0.04108291332527428,0.8599592036734677,4.15184711061222e-05,0.15058010821908943,0.0709221133670969,0.7784977784138137,4.972500363304963e-05,0.08146142525965394,0.051622225217831386,0.1110394277755124
414,2MPRZ,,TGBE,2MPRZ,2MPRZ__TGBE,1,1,0.7143134347519952,0.0,0.10716422241567328,0.1785223428323314,0.7872601324181852,-246.41242144689195,3.194888178913738,2.282151548728419,0.12227813511554136,2.5003396086525767,0.307601408173158,0.09895788300125805,0.04108291332527428,0.8599592036734677,4.15184711061222e-05,0.16728705945981676,0.09411289047773493,0.7386000500624483,5.715980189384356e-05,0.12135915361101934,0.06832917645855871,0.13185661135322554
415,2MPRZ,,TGBE,2MPRZ,2MPRZ__TGBE,1,1,0.7143633028919386,0.0,0.07145541982476905,0.21418127728329242,0.7588728194551633,-237.5271924894661,3.194888178913738,2.282310871859229,0.4307031889950027,2.5009507185947513,0.3300388980021896,0.09895788300125805,0.04108291332527428,0.8599592036734677,4.15184711061222e-05,0.1936297839912304,0.13067900264820137,0.675691213360568,6.888263745108056e-05,0.18426799031289964,0.09467190098997236,0.14472040712666412
416,DETA,,,DETA,DETA__NO_SOLVENT,1,0,0.04182875492626644,0.0,0.0,0.9581712450737335,0.17371310497817793,-54.372201858169696,3.194888178913738,0.13363819465260846,1.7451481336424686,0.04365478002108482,0.040941473287897164,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.47246157825793805,0.2204175319018481,0.27525991733427474
417,DETA,,,DETA,DETA__NO_SOLVENT,1,0,0.04182875492626644,0.0,0.0,0.9581712450737335,0.17371310497817793,-68.26925025642393,2.544529262086514,0.10643449090653039,1.7451481336424686,0.04365478002108482,0.040941473287897164,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.47246157825793805,0.2204175319018481,0.27525991733427474
418,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.12066719621409151,0.0,0.1883019696156038,0.6910308341703046,0.8249714273234099,-258.2160567522273,3.194888178913738,0.38551819876706556,1.1388292703444816,0.13722585543770205,0.25538484147984636,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2225825166395479,0.20303348453259673,0.5743839988278554,8.677036014067955e-05,0.18535390790421968,0.08672369766239788,0.3969170538440882
419,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.07785963155432965,0.0,0.03037511940944842,0.891765249036222,0.40705224800369477,-119.26630866508256,3.4129692832764507,0.265732530902149,1.624491984999918,0.08443360058673374,0.10215380917335552,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.32722076184304627,0.32310599716756777,0.349673240989386,0.00012941965143334165,0.41006466574268907,0.19136194286589625,0.3118264448322027
420,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.08830149750959515,0.0,0.06889753977362391,0.8428009627167808,0.5427573586051773,-159.02790607131695,3.4129692832764507,0.30137029866756027,1.4872544188511552,0.09685383629378906,0.14413957512639403,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2955185053332873,0.28672761956841947,0.4177538750982932,0.00011649819637574921,0.3419840316337819,0.15965968635613725,0.3520833681115073
421,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.12066719621409151,0.0,0.1883019696156038,0.6910308341703046,0.8249714273234099,-241.7166282057591,3.4129692832764507,0.41183343417778673,1.1388292703444816,0.13722585543770205,0.25538484147984636,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2225825166395479,0.20303348453259673,0.5743839988278554,8.677036014067955e-05,0.18535390790421968,0.08672369766239788,0.3969170538440882
422,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.12066719621409151,0.0,0.1883019696156038,0.6910308341703046,0.8249714273234099,-249.9663424789932,3.3003300330033003,0.39824157166366836,1.1388292703444816,0.13722585543770205,0.25538484147984636,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2225825166395479,0.20303348453259673,0.5743839988278554,8.677036014067955e-05,0.18535390790421968,0.08672369766239788,0.3969170538440882
423,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.12066719621409151,0.0,0.1883019696156038,0.6910308341703046,0.8249714273234099,-266.4657710254614,3.0959752321981426,0.3735826508176208,1.1388292703444816,0.13722585543770205,0.25538484147984636,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2225825166395479,0.20303348453259673,0.5743839988278554,8.677036014067955e-05,0.18535390790421968,0.08672369766239788,0.3969170538440882
424,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.12066719621409151,0.0,0.1883019696156038,0.6910308341703046,0.8249714273234099,-282.9651995719296,2.9154518950437316,0.3517994058719869,1.1388292703444816,0.13722585543770205,0.25538484147984636,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2225825166395479,0.20303348453259673,0.5743839988278554,8.677036014067955e-05,0.18535390790421968,0.08672369766239788,0.3969170538440882
425,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.12066719621409151,0.0,0.1883019696156038,0.6910308341703046,0.8249714273234099,-291.21491384516366,2.8328611898016995,0.3418334170370864,1.1388292703444816,0.13722585543770205,0.25538484147984636,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2225825166395479,0.20303348453259673,0.5743839988278554,8.677036014067955e-05,0.18535390790421968,0.08672369766239788,0.3969170538440882
426,DETA,,n-pentylalcohol,DETA,DETA__n-pentylalcohol,1,1,0.12066719621409151,0.0,0.1883019696156038,0.6910308341703046,0.8249714273234099,-299.4646281183978,2.7548209366391183,0.33241651849611986,1.1388292703444816,0.13722585543770205,0.25538484147984636,0.13585881897715002,0.10440327429077492,0.7597379067320751,5.942174431907874e-05,0.2225825166395479,0.20303348453259673,0.5743839988278554,8.677036014067955e-05,0.18535390790421968,0.08672369766239788,0.3969170538440882
427,DETA,DMAC,,DETA|DMAC,DETA|DMAC__NO_SOLVENT,2,1,0.12039968284950553,0.19010146507044734,0.0,0.6894988520800472,0.8268336011922957,-258.79891717318856,3.194888178913738,0.9920164470286035,1.6450752943892262,0.45032873801428025,0.25634894825025023,0.13284822627385515,0.04567200369596163,0.8214797700301832,4.917141291004122e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5342034415560462,0.22342812460514297,0.19807669871268807
428,TETA,,DMCA,TETA,TETA__DMCA,1,1,0.04192938441288977,0.0,0.1267010114273573,0.8313696041597529,0.5482831240880983,-171.61261783957477,3.194888178913738,0.13395969460987148,1.5052693023747128,0.043764398709954674,0.1535380141152327,0.12247077229869859,0.07338927965984922,0.8041399480414522,5.06014903728438e-05,0.22552674561312985,0.21420368664540973,0.5602695677414604,8.985061758618447e-05,0.24387038029999175,0.10305597331443127,0.4657910887559738
429,TETA,DMAC,,DMAC|TETA,DMAC|TETA__NO_SOLVENT,2,1,0.07406420194540606,0.12431992796414558,0.0,0.8016158700904484,0.6292281584332386,-196.9484135896037,3.194888178913738,0.6338151115321139,1.8018894349836387,0.2474802923835826,0.17725791115038564,0.1265433791334574,0.036200628877427594,0.837255991989115,4.583772696590155e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5499796635149781,0.22973297174554072,0.23028526400618482
430,TETA,,DMCA,TETA,TETA__DMCA,1,1,0.016636428302666113,0.0,0.06030702367960443,0.9230565480177294,0.31141041978935224,-94.35735719617372,3.3003300330033003,0.05490570396919509,1.7778985563299396,0.016917881423992455,0.07390432027244964,0.12247077229869859,0.07338927965984923,0.8041399480414522,5.060149037284381e-05,0.2836712870946223,0.27745963958582653,0.4388690733195512,0.00011271349266848724,0.36527087472190095,0.16120051479592373,0.40510097185008476
431,TETA,,DMCA,TETA,TETA__DMCA,1,1,0.016084357999700236,0.0,0.055461585898723506,0.9284540561015763,0.2957486233498712,-92.56931910850967,3.194888178913738,0.05138772523865891,1.8000579876086755,0.016347293724271322,0.06892321238611959,0.12247077229869859,0.07338927965984923,0.8041399480414522,5.060149037284381e-05,0.2886080292769717,0.28283036439006404,0.4285616063329643,0.00011465465714323809,0.37557834170848786,0.16613725697827314,0.3978997616892477
432,TETA,,DMCA,TETA,TETA__DMCA,1,1,0.016084357999700236,0.0,0.055461585898723506,0.9284540561015763,0.2957486233498712,-95.52680534200839,3.0959752321981426,0.04979677399287999,1.8000579876086755,0.016347293724271322,0.06892321238611959,0.12247077229869859,0.07338927965984923,0.8041399480414522,5.060149037284381e-05,0.2886080292769717,0.28283036439006404,0.4285616063329643,0.00011465465714323809,0.37557834170848786,0.16613725697827314,0.3978997616892477
433,TETA,,DMCA,TETA,TETA__DMCA,1,1,0.016084357999700236,0.0,0.055461585898723506,0.9284540561015763,0.2957486233498712,-98.4842915755071,3.003003003003003,0.04830137537447518,1.8000579876086755,0.016347293724271322,0.06892321238611959,0.12247077229869859,0.07338927965984923,0.8041399480414522,5.060149037284381e-05,0.2886080292769717,0.28283036439006404,0.4285616063329643,0.00011465465714323809,0.37557834170848786,0.16613725697827314,0.3978997616892477
434,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.0008854058681687153,0.016823899598078024,0.0,0.9822906945337532,0.09250036036524965,-29.23011387541889,3.1645569620253164,0.05604210590584412,1.630490118402039,0.018028579080283845,0.017551561766711347,0.1162520877419262,0.050804384439954546,0.8329435278181192,4.1294295401080483e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.5456671993439821,0.24002426313707192,0.2821888642199667
435,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.0013103481532547596,0.02499061913958871,0.0,0.9736990327071564,0.12684617129689402,-40.08339012981851,3.1645569620253164,0.08323090915456795,1.6303812699861977,0.027011393058173627,0.0259520240932385,0.11625036466711584,0.05079812661103705,0.8329515087218471,4.129171654684033e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.54567518024771,0.24002598621188226,0.27972068315493054
436,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.002295724055695935,0.015413603851212218,0.0,0.9822906720930918,0.09581536216910458,-28.552977926393165,3.3557046979865772,0.059427274855396485,1.6787379614982103,0.018028602337386148,0.01755158380640287,0.11700301236141471,0.0535315775777247,0.8294654100608607,4.2418172231120336e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.5421890815867236,0.23927333851758342,0.2821888577732959
437,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.002295724055695935,0.015413603851212218,0.0,0.9822906720930918,0.09581536216910458,-29.415316185915106,3.257328990228013,0.057685107188625906,1.6787379614982103,0.018028602337386148,0.01755158380640287,0.11700301236141471,0.0535315775777247,0.8294654100608607,4.2418172231120336e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.5421890815867236,0.23927333851758342,0.2821888577732959
438,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.002295724055695935,0.015413603851212218,0.0,0.9822906720930918,0.09581536216910458,-30.277654445437047,3.1645569620253164,0.05604217692059542,1.6787379614982103,0.018028602337386148,0.01755158380640287,0.11700301236141471,0.0535315775777247,0.8294654100608607,4.2418172231120336e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.5421890815867236,0.23927333851758342,0.2821888577732959
439,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.002295724055695935,0.015413603851212218,0.0,0.9822906720930918,0.09581536216910458,-31.044177342789883,3.0864197530864197,0.054658419465765905,1.6787379614982103,0.018028602337386148,0.01755158380640287,0.11700301236141471,0.0535315775777247,0.8294654100608607,4.2418172231120336e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.5421890815867236,0.23927333851758342,0.2821888577732959
440,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.002295724055695935,0.015413603851212218,0.0,0.9822906720930918,0.09581536216910458,-31.906515602311824,3.003003003003003,0.05318116488561007,1.6787379614982103,0.018028602337386148,0.01755158380640287,0.11700301236141471,0.0535315775777247,0.8294654100608607,4.2418172231120336e-05,0.3562763508789981,0.3564473206468649,0.28727632847413703,0.0001412623541007264,0.5421890815867236,0.23927333851758342,0.2821888577732959
441,TETA,DMAE,,DMAE|TETA,DMAE|TETA__NO_SOLVENT,2,0,0.0034193109448211333,0.022889184012945263,0.0,0.9736915050422336,0.13182980612973136,-41.65821873699511,3.1645569620253164,0.08325473087900757,1.678936812904148,0.027019332942211767,0.025959351094026095,0.117006054542699,0.05354262611136852,0.8294513193459326,4.242272533099207e-05,0.3562763508789981,0.35644732064686485,0.28727632847413703,0.0001412623541007264,0.5421749908717957,0.23927029633629912,0.27971852063498953
